"","generations","N","M","K","P","b","c","β","u","v","p1","p2","ϵ","DD_mean_final","DC_mean_final","CD_mean_final","CC_mean_final","y","z","g","h","sia_sid","sia_sjd","id"
"13",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.5,0.5,1,0.306174982499744,0.244129678749962,0.224985836249974,0.224709502500131,0.979853054802354,0.959949743336465,0.941046434807291,0.940719390468599,0.224709502500131,0.224418814206164,"run1"
"14",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.75,0.75,1,0.2892342562495,0.203493161249955,0.243913786250317,0.263358796250028,0.980950944096877,0.958182452695552,0.940756316537504,0.940196867276549,0.263358796250028,0.26317042737738,"run1"
"15",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,1,1,1,0.240536748750145,0.278673601250053,0.2172253712498,0.263564278750053,0.772600944604558,-0.0256410256377428,0.192088460372406,-0.0253772077566041,0.263564278750053,0.27856012577721,"run1"
"16",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0,0,1,0.239838746249923,0.271401737500108,0.228931577499992,0.259827938750096,0.98083085249467,0.961124220387237,0.943472154165382,0.942961751321401,0.259827938750096,0.25982376579145,"run1"
"17",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.25,0.25,1,0.25149544249977,0.25288465375006,0.259812797500174,0.235807106250117,0.980391643647773,0.961163895772133,0.943345269549437,0.942763604478701,0.235807106250117,0.235802815242747,"run1"
"18",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.5,0.5,1,0.202606733749816,0.267001591250106,0.23661215624984,0.293779518750022,0.980346388455128,0.959417068463441,0.941318734484297,0.940814545499995,0.293779518750022,0.293869975669498,"run1"
"19",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.75,0.75,1,0.207908067499894,0.263800090000081,0.288240948749771,0.240050893749988,0.977590690892487,0.961101892951976,0.940434739871138,0.939859185184927,0.240050893749988,0.240200454023289,"run1"
"20",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,1,1,1,0.204095854999901,0.302301782499971,0.221183294999957,0.272419067499796,0.740668178699844,-0.0256410256377428,0.223445930861235,-0.0253516231412709,0.272419067499796,0.289848341881798,"run1"
"21",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0,0,1,0.239532716249912,0.246382087499782,0.245186602500002,0.268898593750176,0.980985915827839,0.96034015692558,0.942904933523778,0.94236628450219,0.268898593750176,0.269031869206254,"run1"
"22",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.25,0.25,1,0.287271766250222,0.249612707499747,0.220092193750125,0.243023332499648,0.981728645955901,0.960158888337395,0.943104065448417,0.942723081568518,0.243023332499648,0.242311364511367,"run1"
"23",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.5,0.5,1,0.23363552875004,0.308307021249816,0.252255381249712,0.205802068749755,0.980304582302045,0.961477605131324,0.943113551281102,0.942702910957163,0.205802068749755,0.206483402925734,"run1"
"24",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.75,0.75,1,0.270780418749781,0.203991597499886,0.254081099999745,0.27114688375047,0.979784490442157,0.956749877183168,0.938552821344728,0.937937052326773,0.27114688375047,0.270400068474687,"run1"
"25",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,1,1,1,0.257309132499825,0.242071834999899,0.256058657500018,0.244560375000241,0.74011587536162,-0.0256410256377428,0.224463544211901,-0.0253839727566024,0.244560375000241,0.253294909809055,"run1"
"26",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0,0,1,0.272716176250104,0.273366749999846,0.238742159999808,0.215174913749967,0.981416036211569,0.962213472182458,0.945094181215798,0.944631496145097,0.215174913749967,0.215446218840797,"run1"
"27",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.25,0.25,1,0.245622063750084,0.205967071249682,0.256812191249881,0.291598673749842,0.980210058712436,0.961639439362071,0.943189240639573,0.942790064232743,0.291598673749842,0.291131304755002,"run1"
"28",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.5,0.5,1,0.232837753749865,0.235438831249875,0.253914377500184,0.277809037499933,0.981309439096471,0.961879342053846,0.944270326279944,0.94395519167823,0.277809037499933,0.278068813413583,"run1"
"29",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.75,0.75,1,0.235333079999947,0.301916628749954,0.250552066250166,0.212198224999876,0.981186107365934,0.958288798593408,0.940332176089466,0.94011696138655,0.212198224999876,0.212474582133575,"run1"
"30",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,1,1,1,0.28598911125019,0.212371197499922,0.204158438749846,0.297481252500007,0.722341766105591,-0.0256410256377428,0.242485821556961,-0.025393075965089,0.297481252500007,0.247840326006873,"run1"
"31",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0,0,1,0.238769077499986,0.309365539999797,0.189305578749895,0.262559803749971,0.979724000635765,0.961698390644257,0.942959110127218,0.942440464334411,0.262559803749971,0.262573314572144,"run1"
"32",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.25,0.25,1,0.301966742500096,0.226038043750176,0.248406953749764,0.223588259999909,0.981458071083816,0.964070869746309,0.946861931216293,0.946416341567272,0.223588259999909,0.22348407945045,"run1"
"33",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.5,0.5,1,0.237750019999983,0.267042137500117,0.237435836250225,0.257772006249667,0.981614706917151,0.962309308336435,0.945193816280289,0.944802870393223,0.257772006249667,0.257850621401823,"run1"
"34",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.75,0.75,1,0.241425742499769,0.180521434999957,0.23640376374972,0.341649058750019,0.979269998199909,0.960764738464866,0.941905342691489,0.941277465923726,0.341649058750019,0.340439037803629,"run1"
"35",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,1,1,1,0.197975298749835,0.273907311250147,0.275840327499903,0.252277062499829,0.750339372564523,-0.0256410256377428,0.214178996524757,-0.025380004079136,0.252277062499829,0.289681715067618,"run1"
"36",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0,0,1,0.17680480749976,0.25181685125015,0.314911546249685,0.256466794999932,0.981688582237455,0.963552455131177,0.946505907241436,0.946154011782725,0.256466794999932,0.257149069572125,"run1"
"37",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.25,0.25,1,0.240703477500122,0.244079776249679,0.249282527499854,0.265934218749959,0.981008781981616,0.959908118720764,0.942767121857535,0.942087106580845,0.265934218749959,0.265294163901532,"run1"
"38",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.5,0.5,1,0.189780029999875,0.294424882500101,0.257021501250106,0.25877358624985,0.979665976148783,0.962943882182723,0.944102679870432,0.943619789880566,0.25877358624985,0.259111279755163,"run1"
"39",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.75,0.75,1,0.276682942500177,0.24716563125031,0.264101382499735,0.212050043749802,0.979851876083034,0.961333082822574,0.942574235189351,0.942126845391832,0.212050043749802,0.211960476401462,"run1"
"40",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,1,1,1,0.206192613749801,0.276608257500033,0.320661042499457,0.196538086249807,0.729633964555097,-0.0256410256377428,0.235771463624726,-0.0254119885426855,0.196538086249807,0.219806559263522,"run1"
"41",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0,0,1,0.227556154999819,0.253032973750114,0.289293698750055,0.230117172499848,0.981368611212256,0.961239347054115,0.944229459934188,0.943676477245193,0.230117172499848,0.23037956487721,"run1"
"42",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.25,0.25,1,0.250126818749821,0.2639169325001,0.224144221249902,0.261812027500001,0.980902936340518,0.961140586285741,0.943723344679141,0.943174675846457,0.261812027500001,0.261753899694289,"run1"
"43",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.5,0.5,1,0.271085923749971,0.262400408749794,0.230154767500121,0.236358899999969,0.980885804738153,0.961060846926237,0.94300107128079,0.942737994101436,0.236358899999969,0.23613645823067,"run1"
"44",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.75,0.75,1,0.236179600000179,0.240915728749919,0.29276644249961,0.230138228750279,0.980374154032693,0.95893197282382,0.940504711730075,0.940142875103881,0.230138228750279,0.230132311096338,"run1"
"45",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,1,1,1,0.202929436249716,0.263943612500122,0.252369116250031,0.280757834999855,0.738591361220413,-0.0256410256377428,0.226432316699121,-0.0254102140015211,0.280757834999855,0.28508360853376,"run1"
"46",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0,0,1,0.248271603749933,0.261765392499798,0.247820335000376,0.242142668749805,0.979979608648473,0.961326460130703,0.942816804677725,0.942282626519903,0.242142668749805,0.241926560547636,"run1"
"47",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.25,0.25,1,0.212600438749882,0.261993624999927,0.208229586249972,0.317176350000041,0.980523927494356,0.962565186798333,0.944919464678342,0.944276860420686,0.317176350000041,0.316453434755045,"run1"
"48",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.5,0.5,1,0.215526353749904,0.278450227500115,0.258256010000239,0.2477674087498,0.979593536597303,0.962392014747693,0.943599157756385,0.943062013863031,0.2477674087498,0.248060001889426,"run1"
"49",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,0.75,0.75,1,0.254758546250163,0.219500168749918,0.268539094999911,0.257202190000005,0.979850974353515,0.961811138079291,0.942951939614101,0.942545657134478,0.257202190000005,0.25725135987673,"run1"
"50",2e+07,40,1,1,2,1,0.2,0,0.001,0.001,1,1,1,0.242806036250287,0.242554364999874,0.253401888749872,0.261237710000025,0.73204426162826,-0.0256410256377428,0.231935447581866,-0.0253946321594596,0.261237710000025,0.244423093878313,"run1"
"51",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0,0,1,0.282983865000044,0.221547929999672,0.253162185000252,0.24230601999994,0.982399068199022,0.832908901811061,0.820218257705904,0.818830282807546,0.24230601999994,0.242164781645493,"run1"
"52",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.25,0.25,1,0.186483708749787,0.249784210000054,0.274639249999854,0.289092831249918,0.98135692493056,0.831807321427925,0.818432677002031,0.816878237839252,0.289092831249918,0.289291451584134,"run1"
"53",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.5,0.5,1,0.210317349999933,0.241325657500127,0.310658841250218,0.237698151249964,0.979806336020176,0.831253612580857,0.817046908988085,0.815215003371236,0.237698151249964,0.238176383718485,"run1"
"54",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.75,0.75,1,0.290109192499814,0.276925816249924,0.192853267499858,0.240111723750034,0.980348529416711,0.82490011117105,0.81111031097578,0.809318032136873,0.240111723750034,0.240354205426129,"run1"
"55",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,1,1,1,0.263223596250192,0.22392756624989,0.254159263749647,0.258689573750113,0.734489059593479,-0.0256410256377428,0.229533295094835,-0.025372121386858,0.258689573750113,0.23802035309235,"run1"
"56",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0,0,1,0.256642563750056,0.23437419999991,0.2102666412497,0.298716594999909,0.981294767109767,0.832299659119859,0.818941870719711,0.817338331229867,0.298716594999909,0.298264150730613,"run1"
"57",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.25,0.25,1,0.282553586249984,0.208249661249849,0.225297797499885,0.283898955000089,0.979659424096828,0.835808863863499,0.821048916552744,0.819349413773095,0.283898955000089,0.28325661201124,"run1"
"58",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.5,0.5,1,0.294657220000083,0.206847582499812,0.242846418749724,0.255648778749845,0.980379000763815,0.826964499247489,0.813359610014416,0.811501964623287,0.255648778749845,0.255591937864457,"run1"
"59",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.75,0.75,1,0.233539832500146,0.273481186249889,0.218749053750145,0.274229927500132,0.981642079929813,0.830442887581344,0.817006511232038,0.815617383240226,0.274229927500132,0.274040049937524,"run1"
"60",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,1,1,1,0.303111002499877,0.243583022500115,0.216348808749865,0.236957166250071,0.763848520249561,-0.0256410256377428,0.200763875253919,-0.0253840614138196,0.236957166250071,0.212661476629846,"run1"
"61",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0,0,1,0.244244506249891,0.287297080000147,0.260217997500087,0.208240416249872,0.97956236980214,0.832657457965945,0.818444972514714,0.816521516172425,0.208240416249872,0.208276013657823,"run1"
"62",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.25,0.25,1,0.242073376250324,0.242970006249775,0.267891711249803,0.247064906249998,0.981165391789066,0.831760233093845,0.818820538988196,0.816970588698653,0.247064906249998,0.246874981279255,"run1"
"63",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.5,0.5,1,0.260477431250026,0.192644214999815,0.264710506249949,0.282167847500067,0.981192808134407,0.834004359504632,0.821600680334962,0.819460407278763,0.282167847500067,0.281663006523139,"run1"
"64",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.75,0.75,1,0.205853408749888,0.249792178749692,0.272234312499848,0.272120100000117,0.979559606148735,0.831917948478955,0.817831923988735,0.815844370527792,0.272120100000117,0.272525622193648,"run1"
"65",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,1,1,1,0.267705497500033,0.256541897499929,0.235108814999824,0.240643789999945,0.75276673768263,-0.0256410256377428,0.212053127029448,-0.0254139846864109,0.240643789999945,0.239666263461179,"run1"
"66",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0,0,1,0.199455128749861,0.263924229999838,0.28648571500018,0.250134926249952,0.979377252622781,0.83269276552959,0.818867076104166,0.81672224779489,0.250134926249952,0.25049715195012,"run1"
"67",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.25,0.25,1,0.283335456250172,0.231934071250062,0.249273171250033,0.235457301249902,0.981042742814673,0.830443181427234,0.816909043219183,0.815300098810275,0.235457301249902,0.234971220608778,"run1"
"68",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.5,0.5,1,0.239377321249961,0.235963051249845,0.241696855000034,0.282962772499719,0.980502788456222,0.838469948095169,0.824198810912513,0.822656371948986,0.282962772499719,0.282396664145614,"run1"
"69",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.75,0.75,1,0.223257446250051,0.23570448874986,0.316886946249995,0.224151118749901,0.981554851661256,0.829958044376496,0.816839029630743,0.815300380474739,0.224151118749901,0.22443367573105,"run1"
"70",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,1,1,1,0.264584533749976,0.251013544999925,0.238048662499755,0.246353258750232,0.72460258249873,-0.0256410256377428,0.239762153613045,-0.0253837723281272,0.246353258750232,0.253200999448773,"run1"
"71",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0,0,1,0.220150194999908,0.233890175000088,0.299757787500074,0.246201842499871,0.981384796147051,0.83378996642821,0.820334725655218,0.818780017413748,0.246201842499871,0.246907300242758,"run1"
"72",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.25,0.25,1,0.257116532499842,0.273243981249923,0.22409160624993,0.245547880000004,0.980471727879191,0.825921428221503,0.812417960846653,0.810610205722442,0.245547880000004,0.245303926828331,"run1"
"73",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.5,0.5,1,0.277485545000086,0.226265593749876,0.252336158750012,0.243912702500072,0.980176706981552,0.828932198990669,0.815617639949204,0.813553957014351,0.243912702500072,0.243454012804209,"run1"
"74",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.75,0.75,1,0.245832605000129,0.271806782499502,0.25025571500005,0.232104897500081,0.980191802301981,0.829802867453121,0.815703446937373,0.813982871097822,0.232104897500081,0.232349715181693,"run1"
"75",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,1,1,1,0.258236513749954,0.238854106250106,0.212081689999846,0.290827689999822,0.762821829850426,-0.0256410256377428,0.201376780758303,-0.0253544249226232,0.290827689999822,0.278174489005475,"run1"
"76",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0,0,1,0.229168044999877,0.270802071249881,0.237161196249932,0.262868687500343,0.980821171468864,0.831268783478317,0.818038653796373,0.816215444670577,0.262868687500343,0.26312475347443,"run1"
"77",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.25,0.25,1,0.254253865000092,0.278283499999924,0.244449676250105,0.223012958750053,0.982383737045325,0.834211736940653,0.821562879501857,0.820105111381572,0.223012958750053,0.223304156401788,"run1"
"78",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.5,0.5,1,0.298230113749744,0.232873817500055,0.219248101249851,0.249647967499895,0.980193470315183,0.823945779376138,0.810473475847916,0.808545510882306,0.249647967499895,0.249356215852699,"run1"
"79",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.75,0.75,1,0.24150196500004,0.298563026249858,0.235586556250245,0.224348452499826,0.98066348992948,0.830987799889548,0.817651094181357,0.815818110416644,0.224348452499826,0.224843200060425,"run1"
"80",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,1,1,1,0.260328541249893,0.237779242499833,0.241766686250035,0.260125530000222,0.761777360574517,-0.0256410256377428,0.202573248641812,-0.02538270282071,0.260125530000222,0.258829033282955,"run1"
"81",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0,0,1,0.249625070000174,0.263940509999689,0.244681512500037,0.241752907499973,0.980531409609548,0.835990040017488,0.82273134488651,0.820732055005046,0.241752907499973,0.242272998169715,"run1"
"82",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.25,0.25,1,0.266868953750054,0.287295741249982,0.218241406249858,0.227593898750037,0.97903797717379,0.828769986299419,0.814451008476188,0.812440630790894,0.227593898750037,0.227554331340223,"run1"
"83",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.5,0.5,1,0.29183015124972,0.226306077500114,0.214499808749834,0.267363962499962,0.978294701212601,0.832390247325054,0.817128951104496,0.815175321735938,0.267363962499962,0.266773791157545,"run1"
"84",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.75,0.75,1,0.272946906249924,0.25647312374957,0.225454261249902,0.245125708750477,0.980897174994387,0.830807782837568,0.817715838603742,0.815866914302622,0.245125708750477,0.245026384450396,"run1"
"85",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,1,1,1,0.231988586250112,0.254601064999933,0.252984493750228,0.260425854999713,0.758521844906501,-0.0256410256377428,0.205899369160524,-0.0253931096425467,0.260425854999713,0.295809370309646,"run1"
"86",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0,0,1,0.243754966250132,0.254654464999611,0.265770075000142,0.235820493750035,0.981044884673097,0.83410022706933,0.821284585847723,0.819286374198318,0.235820493750035,0.236056765242918,"run1"
"87",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.25,0.25,1,0.245374179999947,0.26728995749968,0.273126328750046,0.21420953374984,0.981165986660467,0.833411651812089,0.821064290014357,0.819021771016777,0.21420953374984,0.215230802437962,"run1"
"88",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.5,0.5,1,0.251282253749827,0.216853461249805,0.274224663750038,0.257639621249908,0.98063084435268,0.831711598478714,0.817935058475506,0.816259188290467,0.257639621249908,0.25745316841333,"run1"
"89",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.75,0.75,1,0.241211564999851,0.209880717499886,0.261032300000249,0.287875417499884,0.97795417127671,0.829392302198011,0.81314772104105,0.811428524243312,0.287875417499884,0.287329805852561,"run1"
"90",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,1,1,1,0.220821018749797,0.213624827499817,0.284526555000016,0.28102759875006,0.741264400678656,-0.0256410256377428,0.223708622342701,-0.0253809849259403,0.28102759875006,0.310135158655869,"run1"
"91",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0,0,1,0.190836687499848,0.218094607499843,0.344516218749794,0.246552486249994,0.9808937239681,0.833588183990671,0.820165307705761,0.818373550155589,0.246552486249994,0.247539731096528,"run1"
"92",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.25,0.25,1,0.190076607499855,0.283068703749974,0.272739294999885,0.25411539375006,0.980734394161083,0.827468596684056,0.814019944309246,0.812199608850888,0.25411539375006,0.254384721279583,"run1"
"93",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.5,0.5,1,0.230664006250022,0.265128122499552,0.236691983749999,0.267515887500192,0.979875244417385,0.833607956299311,0.819635898796624,0.817704454937441,0.267515887500192,0.267265943596367,"run1"
"94",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.75,0.75,1,0.221125301249979,0.214285983749635,0.255712627500114,0.308876087499554,0.978931381276551,0.833029302709711,0.817914285271402,0.816078845663112,0.308876087499554,0.308888066706112,"run1"
"95",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,1,1,1,0.226025393749872,0.239434347500022,0.251707339999915,0.282832918750048,0.726766387368007,-0.0256410256377428,0.237094139259371,-0.0253585480366861,0.282832918750048,0.289120950721729,"run1"
"96",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0,0,1,0.245804466249999,0.26024903374997,0.25087763249998,0.243068867499862,0.979555211789587,0.837468398222968,0.823055238091725,0.821160764232696,0.243068867499862,0.24337580518203,"run1"
"97",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.25,0.25,1,0.223784638749916,0.284072594999995,0.218506447499804,0.27363631874975,0.979866948391642,0.835813309120268,0.821987039309588,0.819992469738456,0.27363631874975,0.273546867620676,"run1"
"98",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.5,0.5,1,0.214833568749831,0.250607899999995,0.214366858749887,0.320191672500102,0.980093346980927,0.830990705273315,0.817556756744716,0.815529029231422,0.320191672500102,0.319504229023188,"run1"
"99",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,0.75,0.75,1,0.228648257500061,0.244166937500046,0.250530958750218,0.276653846250355,0.980448726660804,0.822894252196286,0.809051465783243,0.807367289910261,0.276653846250355,0.277044444571754,"run1"
"100",2e+07,40,1,1,2,1,0.2,0,0.001,0.005,1,1,1,0.261513648749673,0.231307891249934,0.27159794250025,0.235580517499996,0.71915030968944,-0.0256410256377428,0.244915923408447,-0.0253674264273379,0.235580517499996,0.267995947183619,"run1"
"101",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0,0,1,0.25589825749988,0.272171803750326,0.184057208749873,0.287872730000111,0.979532223391845,0.491565858868361,0.485956633674295,0.482396710531067,0.287872730000111,0.287568987559682,"run1"
"102",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0.25,0.25,1,0.257743429999627,0.236841643750201,0.233161102500002,0.272253823750021,0.980156205058468,0.489465488996405,0.48492604034124,0.481027268142609,0.272253823750021,0.272276422315913,"run1"
"103",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0.5,0.5,1,0.265770926249901,0.262770873750163,0.264508893749809,0.206949306249828,0.978445740764016,0.49389087079158,0.489030853483031,0.484883493595567,0.206949306249828,0.207296461279564,"run1"
"104",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0.75,0.75,1,0.246304554999902,0.320335793749958,0.238653959999956,0.194705691249673,0.979985489801923,0.481728587714027,0.477474641238446,0.47342835301424,0.194705691249673,0.195567636889438,"run1"
"105",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,1,1,1,0.24196766749999,0.238717997500222,0.230765128749938,0.288549206250002,0.763719585131666,-0.0256410256377428,0.201913844473582,-0.0253973618051159,0.288549206250002,0.26985590339918,"run1"
"106",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0,0,1,0.274186222500045,0.259483088749741,0.259462642499836,0.206868046249868,0.981180589032166,0.494652371431896,0.48986445354574,0.486442439096758,0.206868046249868,0.207356140669767,"run1"
"107",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0.25,0.25,1,0.235322092499967,0.220755724999724,0.273784410000068,0.270137772500101,0.980348947303039,0.491892983740342,0.487174260534,0.483473101371837,0.270137772500101,0.269579835182027,"run1"
"108",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0.5,0.5,1,0.273162854999948,0.187254496249707,0.272066832499779,0.267515816250158,0.981657191596226,0.489325112457671,0.484400976622978,0.481239190443215,0.267515816250158,0.267516720487046,"run1"
"109",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0.75,0.75,1,0.190470891249913,0.266095465000189,0.285239486250233,0.258194157499596,0.979883778776393,0.481688025791304,0.476639493161759,0.472969851317352,0.258194157499596,0.259420176279344,"run1"
"110",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,1,1,1,0.277363351249955,0.268704412499917,0.217206739999961,0.236725496250029,0.700188229806558,-0.0256410256377428,0.264219266281342,-0.0253798878611811,0.236725496250029,0.212333420212614,"run1"
"111",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0,0,1,0.212747533749863,0.263669012500053,0.252664032499895,0.270919421250319,0.98043555505789,0.491020168100147,0.486411705470411,0.482732775731394,0.270919421250319,0.270728611523141,"run1"
"112",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0.25,0.25,1,0.253701372499762,0.237087415000008,0.215285116249825,0.293926096250353,0.982177394994729,0.490130900791122,0.485813121687133,0.482482564066675,0.293926096250353,0.293400441584401,"run1"
"113",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0.5,0.5,1,0.279465580000119,0.224443853749991,0.264630712499862,0.231459853749965,0.980802458391963,0.488234849894647,0.48281837111101,0.479732801311272,0.231459853749965,0.231038704266792,"run1"
"114",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0.75,0.75,1,0.23341130374974,0.311347128749684,0.248315210000309,0.206926357499806,0.97998704294257,0.478747786176356,0.474239069251624,0.470393120713603,0.206926357499806,0.207166147742701,"run1"
"115",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,1,1,1,0.23522052624995,0.271502848749982,0.219744780000181,0.273531845000036,0.736859719857451,-0.0256410256377428,0.22816694432757,-0.0253764923585245,0.273531845000036,0.251130409977093,"run1"
"116",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0,0,1,0.293354381249931,0.219246544999736,0.229806114999902,0.257592958750109,0.981566960827447,0.498095404893529,0.493152292392137,0.489961861765713,0.257592958750109,0.257364723779303,"run1"
"117",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0.25,0.25,1,0.239408957500057,0.258624666249616,0.263229550000088,0.238736826249855,0.980207413903783,0.492877504124696,0.488325760725875,0.484540845342291,0.238736826249855,0.238771777498741,"run1"
"118",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0.5,0.5,1,0.248947231249924,0.289834836250052,0.164793521249802,0.296424411249818,0.980631064352843,0.489168302585294,0.484293130019583,0.480686567186927,0.296424411249818,0.295833519511149,"run1"
"119",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0.75,0.75,1,0.188216616249942,0.236952548749921,0.281489909999651,0.293340925000386,0.979718176660823,0.482341365277729,0.477151680917518,0.473418019794936,0.293340925000386,0.293488575852633,"run1"
"120",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,1,1,1,0.232429837500135,0.325405448749904,0.22223125875005,0.219933454999931,0.775739791189766,-0.0256410256377428,0.18909416595749,-0.0254042816331605,0.219933454999931,0.257828119442748,"run1"
"121",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0,0,1,0.232307417499838,0.237190903750002,0.25570590499993,0.274795773749914,0.979808847237828,0.495171888226827,0.489950506110176,0.486298862781419,0.274795773749914,0.275211830730832,"run1"
"122",2e+07,40,1,1,2,1,0.2,0,0.001,0.025,0.25,0.25,1,0.32006618874989,0.219358068749893,0.211985641249877,0.248590101249895,0.980002890379384,0.493328869253088,0.488110138353851,0.484467852936562,0.248590101249895,0.247631638230677,"run1"
